"","CN","PLT_CN","PREV_TRE_CN","INVYR","CYCLE","STATECD","UNITCD","COUNTYCD","PLOT","SUCP","cycle_aw","SUBP","TREE","CONDID","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIACALC","DIAHTCD","HT","HTCD","AGENTCD","BHAGE","CCLCD","DECAYCD"
"13297",388678893489998,188782336020004,51625556020004,2015,"4",35,2,7,87079,"35_2_7_87079","3",4,6,1,1,1,"106",23,5.3,5.3,2,15,1,NA,NA,4,NA
"13298",388678894489998,188782336020004,51625557020004,2015,"4",35,2,7,87079,"35_2_7_87079","3",4,7,1,1,1,"202",10,8.6,8.6,1,38,1,NA,NA,2,NA
"13299",388678895489998,188782336020004,51625558020004,2015,"4",35,2,7,87079,"35_2_7_87079","3",4,8,1,1,1,"106",23,5.6,5.6,2,12,1,NA,NA,4,NA
"13300",388678896489998,188782336020004,NA,2015,"4",35,2,7,87079,"35_2_7_87079","3",4,9,1,NA,1,"106",23,5.2,5.2,2,12,1,NA,NA,3,NA
"13301",388678897489998,188782336020004,NA,2015,"4",35,2,7,87079,"35_2_7_87079","3",4,10,1,NA,1,"106",23,5.9,5.9,2,14,1,NA,NA,3,NA
"13302",388707744489998,188783204020004,51625443020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",1,1,1,1,1,"122",11,11.9,11.9,1,40,1,NA,74,3,NA
"13303",388707745489998,188783204020004,51625444020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",1,2,1,1,1,"122",11,13.1,13.1,1,50,1,NA,88,3,NA
"13304",388707746489998,188783204020004,51625445020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",2,1,1,1,1,"122",11,14.2,14.2,1,53,1,NA,69,2,NA
"13305",388707747489998,188783204020004,51625446020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",2,2,1,1,1,"122",11,9.7,9.7,1,45,1,NA,NA,3,NA
"13306",388707748489998,188783204020004,51625447020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",2,3,1,1,1,"122",11,9.2,9.2,1,43,1,NA,48,3,NA
"13307",388707749489998,188783204020004,51625448020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",2,4,1,1,1,"122",11,4.2,4.2,1,15,1,NA,26,3,NA
"13308",388707750489998,188783204020004,51625449020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,1,1,1,1,"122",11,11.4,11.4,1,50,1,NA,NA,3,NA
"13309",388707751489998,188783204020004,51625450020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,2,1,1,2,"122",11,7.8,7.8,1,31,1,NA,NA,NA,2
"13310",388707752489998,188783204020004,51625451020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,3,1,1,1,"122",11,15.5,15.5,1,65,1,NA,NA,3,NA
"13311",388707753489998,188783204020004,51625452020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,4,1,1,1,"122",11,8,8,1,37,1,NA,45,4,NA
"13312",388707754489998,188783204020004,51625453020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,5,1,1,1,"122",11,12.9,12.9,1,71,1,NA,95,3,NA
"13313",388707755489998,188783204020004,51625454020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,6,1,1,1,"122",11,6.7,6.7,1,34,1,NA,NA,5,NA
"13314",388707756489998,188783204020004,51625455020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",3,7,1,1,1,"122",11,8.5,8.5,1,35,1,NA,NA,3,NA
"13315",388707757489998,188783204020004,51625456020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,1,1,1,1,"122",11,9.1,9.1,1,25,1,NA,NA,3,NA
"13316",388707758489998,188783204020004,51625457020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,2,1,1,1,"122",11,6.3,6.3,1,20,1,NA,NA,3,NA
"13317",388707759489998,188783204020004,51625458020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,3,1,1,1,"814",48,1.8,1.8,2,6,1,NA,NA,4,NA
"13318",388707760489998,188783204020004,51625459020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,4,1,1,1,"814",48,2,2,2,9,1,NA,NA,4,NA
"13319",388707761489998,188783204020004,51625460020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,5,1,1,1,"814",48,2.2,2.2,2,6,1,NA,NA,4,NA
"13320",388707762489998,188783204020004,51625461020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,6,1,1,1,"814",48,1.7,1.7,2,7,1,NA,NA,4,NA
"13321",388707763489998,188783204020004,51625462020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,7,1,1,1,"814",48,2.2,2.2,2,5,1,NA,NA,4,NA
"13322",388707764489998,188783204020004,51625463020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,8,1,1,1,"814",48,1.7,1.7,2,8,1,NA,NA,4,NA
"13323",388707765489998,188783204020004,51625464020004,2015,"4",35,2,7,91248,"35_2_7_91248","3",4,9,1,1,1,"814",48,1.2,1.2,2,5,1,NA,NA,4,NA
"13324",388680080489998,188782401020004,51625783020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,4,1,1,2,"106",23,5.9,5.9,2,16,2,NA,NA,NA,2
"13325",388680077489998,188782401020004,51625780020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,1,1,1,1,"106",23,9.8,9.8,2,21,1,NA,NA,3,NA
"13326",388680078489998,188782401020004,51625781020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,2,1,1,1,"106",23,7,7,2,17,1,NA,NA,3,NA
"13327",388680079489998,188782401020004,51625782020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,3,1,1,1,"106",23,7,7,2,12,1,NA,NA,3,NA
"13328",388680081489998,188782401020004,51625784020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,5,1,1,1,"106",23,5.6,5.6,2,17,1,NA,NA,3,NA
"13329",388680082489998,188782401020004,51625785020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,6,1,1,1,"106",23,5.8,5.8,2,17,1,NA,NA,3,NA
"13330",388680083489998,188782401020004,51625786020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,7,1,1,1,"106",23,5.6,5.6,2,19,1,NA,NA,3,NA
"13331",388680084489998,188782401020004,51625787020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,8,1,1,1,"106",23,7.6,7.6,2,23,1,NA,NA,3,NA
"13332",388680085489998,188782401020004,51625788020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,9,1,1,1,"106",23,6.4,6.4,2,17,1,NA,NA,4,NA
"13333",388680086489998,188782401020004,NA,2015,"4",35,2,7,91789,"35_2_7_91789","3",1,10,1,NA,2,"106",23,5.2,5.2,2,15,1,NA,NA,NA,3
"13334",388680088489998,188782401020004,51625789020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,1,1,1,2,"106",23,11.4,11.4,2,26,1,10,NA,NA,1
"13335",388680089489998,188782401020004,51625790020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,2,1,1,1,"106",23,5.8,5.8,2,16,1,NA,NA,3,NA
"13336",388680090489998,188782401020004,51625791020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,3,1,1,1,"106",23,5.8,5.8,2,16,1,NA,NA,4,NA
"13337",388680087489998,188782401020004,51625792020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,4,1,1,1,"106",23,7.7,7.7,2,25,1,NA,NA,2,NA
"13338",388680092489998,188782401020004,51625793020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,5,1,1,1,"66",23,6.5,6.5,2,18,1,NA,NA,3,NA
"13339",388680093489998,188782401020004,51625794020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,6,1,1,2,"106",23,5.9,5.9,2,16,2,NA,NA,NA,3
"13340",388680094489998,188782401020004,51625795020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,7,1,1,1,"106",23,7.5,7.5,2,28,1,NA,NA,3,NA
"13341",388680091489998,188782401020004,51625796020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,8,1,1,1,"106",23,6.8,6.8,2,22,1,NA,NA,3,NA
"13342",388680095489998,188782401020004,51625797020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,9,1,1,1,"106",23,5.5,5.5,2,21,1,NA,NA,3,NA
"13343",388680096489998,188782401020004,51625798020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,10,1,1,2,"122",11,6.4,6.4,1,24,1,10,NA,NA,1
"13344",388680097489998,188782401020004,51625799020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,11,1,1,1,"66",23,10.1,10.1,2,21,1,NA,NA,3,NA
"13345",388680098489998,188782401020004,51625800020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,12,1,1,1,"106",23,1.9,1.9,2,6,1,NA,NA,4,NA
"13346",388680099489998,188782401020004,51625801020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,13,1,1,1,"106",23,4.2,4.2,2,13,1,NA,NA,4,NA
"13347",388680100489998,188782401020004,NA,2015,"4",35,2,7,91789,"35_2_7_91789","3",2,14,1,NA,1,"106",23,5.3,5.3,2,17,1,NA,NA,4,NA
"13348",388680101489998,188782401020004,51625802020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,1,1,1,1,"106",23,9.2,9.2,2,23,1,NA,NA,3,NA
"13349",388680102489998,188782401020004,51625803020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,2,1,1,1,"66",23,10.8,10.8,2,19,1,NA,NA,3,NA
"13350",388680103489998,188782401020004,51625804020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,3,1,1,1,"66",23,9.4,9.4,2,19,1,NA,NA,3,NA
"13351",388680104489998,188782401020004,51625805020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,4,1,1,1,"66",23,9.1,9.1,2,19,1,NA,NA,3,NA
"13352",388680105489998,188782401020004,51625806020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,5,1,1,1,"106",23,10.9,10.9,2,33,1,NA,NA,2,NA
"13353",388680106489998,188782401020004,51625807020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,6,1,1,1,"106",23,6.3,6.3,2,20,1,NA,NA,4,NA
"13354",388680110489998,188782401020004,51625811020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,1,1,1,1,"106",23,6.4,6.4,2,16,1,NA,NA,3,NA
"13355",388680107489998,188782401020004,51625808020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,7,1,1,1,"66",23,15.4,15.4,2,23,1,NA,NA,4,NA
"13356",388680108489998,188782401020004,51625809020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,8,1,1,1,"122",11,8.7,8.7,1,33,1,NA,83,2,NA
"13357",388680109489998,188782401020004,51625810020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",3,9,1,1,1,"106",23,1.5,1.5,2,4,1,NA,NA,4,NA
"13358",388680111489998,188782401020004,51625812020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,2,1,1,1,"106",23,16,16,2,29,1,NA,NA,2,NA
"13359",388680112489998,188782401020004,51625813020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,3,1,1,1,"106",23,6.9,6.9,2,15,1,NA,NA,3,NA
"13360",388680113489998,188782401020004,51625814020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,4,1,1,1,"106",23,12.7,12.7,2,30,1,NA,NA,2,NA
"13361",388680114489998,188782401020004,51625815020004,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,5,1,1,1,"106",23,7.8,7.8,2,21,1,NA,NA,3,NA
"13362",388680115489998,188782401020004,NA,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,6,1,NA,1,"106",23,5.5,5.5,2,16,1,NA,NA,3,NA
"13363",388680116489998,188782401020004,NA,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,7,1,NA,1,"106",23,5.2,5.2,2,15,1,NA,NA,3,NA
"13364",388680117489998,188782401020004,NA,2015,"4",35,2,7,91789,"35_2_7_91789","3",4,8,1,NA,1,"66",23,1.4,1.4,2,4,1,NA,NA,4,NA
"13365",388684277489998,188782524020004,51637650020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,1,1,1,1,"122",11,6.7,6.7,1,36,1,NA,57,4,NA
"13366",388684278489998,188782524020004,51637652020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,3,1,1,1,"122",11,19,19,1,62,1,NA,81,3,NA
"13367",388684279489998,188782524020004,51637653020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,4,1,1,1,"122",11,22.9,22.9,1,71,1,NA,93,3,NA
"13368",388684280489998,188782524020004,51637656020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,7,1,1,1,"122",11,13.7,13.7,1,54,1,NA,68,3,NA
"13369",388684281489998,188782524020004,51637657020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,8,1,1,2,"122",11,7,7,1,22,1,NA,NA,NA,2
"13370",388684282489998,188782524020004,51637658020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,9,1,1,1,"814",48,5.8,5.8,2,24,3,NA,NA,4,NA
"13371",388684284489998,188782524020004,51637659020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,10,1,1,1,"122",11,8.4,8.4,1,52,1,NA,NA,3,NA
"13372",388684285489998,188782524020004,51637660020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,11,1,1,1,"15",12,12.2,12.2,1,41,1,NA,59,4,NA
"13373",388684286489998,188782524020004,51637662020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,13,1,1,1,"814",48,6.1,6.1,2,17,1,NA,NA,5,NA
"13374",388684283489998,188782524020004,51637663020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,14,1,1,1,"814",48,6.4,6.4,2,20,3,NA,NA,5,NA
"13375",388684287489998,188782524020004,51637664020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,15,1,1,1,"814",48,7,7,2,21,3,NA,NA,4,NA
"13376",388684290489998,188782524020004,51637672020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,24,1,1,1,"15",12,5.3,5.3,1,25,1,NA,33,4,NA
"13377",388684288489998,188782524020004,51637665020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,16,1,1,1,"15",12,16.5,16.5,1,58,1,NA,75,3,NA
"13378",388684289489998,188782524020004,51637666020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",1,17,1,1,1,"15",12,16.2,16.2,1,56,1,NA,NA,3,NA
"13379",388684291489998,188782524020004,51637673020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,1,1,1,1,"122",11,20.2,20.2,1,55,1,NA,NA,3,NA
"13380",388684292489998,188782524020004,51637674020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,2,1,1,1,"814",48,5.6,5.6,2,22,3,NA,NA,4,NA
"13381",388684293489998,188782524020004,51637675020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,3,1,1,2,"814",48,6.3,6.3,2,12,1,NA,NA,NA,3
"13382",388684294489998,188782524020004,51637676020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,4,1,1,1,"15",12,17.1,17.1,1,50,1,NA,61,3,NA
"13383",388684295489998,188782524020004,51637677020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,5,1,1,1,"814",48,5.8,5.8,2,23,3,NA,NA,4,NA
"13384",388684296489998,188782524020004,51637678020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,6,1,1,2,"814",48,NA,5,2,NA,NA,NA,NA,NA,NA
"13385",388684297489998,188782524020004,51637679020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,7,1,1,1,"814",48,5.8,5.8,2,18,3,NA,NA,4,NA
"13386",388684298489998,188782524020004,51637680020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,8,1,1,1,"814",48,5.4,5.4,2,18,1,NA,NA,4,NA
"13387",388684299489998,188782524020004,51637681020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,9,1,1,2,"814",48,NA,5.6,2,NA,NA,NA,NA,NA,NA
"13388",388684300489998,188782524020004,51637682020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,10,1,1,1,"15",12,11.5,11.5,1,45,1,NA,64,3,NA
"13389",388684301489998,188782524020004,51637683020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,13,1,1,2,"814",48,5,5,2,15,3,60,NA,NA,2
"13390",388684302489998,188782524020004,51637684020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,14,1,1,1,"814",48,5.1,5.1,2,17,1,NA,NA,5,NA
"13391",388684303489998,188782524020004,51637685020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,15,1,1,1,"15",12,6.7,6.7,1,35,1,NA,NA,4,NA
"13392",388684304489998,188782524020004,51637686020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,16,1,1,1,"15",12,7.1,7.1,1,25,1,NA,NA,4,NA
"13393",388684305489998,188782524020004,NA,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,17,1,NA,1,"15",12,5,5,1,27,1,NA,NA,4,NA
"13394",388684306489998,188782524020004,NA,2015,"4",35,2,33,81523,"35_2_33_81523","3",2,18,1,NA,1,"15",12,5.1,5.1,1,21,1,NA,NA,4,NA
"13395",388684307489998,188782524020004,51637687020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",3,1,1,1,1,"122",11,13.6,13.6,1,40,1,NA,69,3,NA
"13396",388684308489998,188782524020004,51637688020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",3,2,1,1,1,"746",44,7.7,7.7,1,35,1,NA,91,3,NA
"13397",388684309489998,188782524020004,51637689020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",3,3,1,1,1,"15",12,7.5,7.5,1,39,1,NA,48,4,NA
"13398",388684310489998,188782524020004,51637690020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",3,4,1,1,1,"15",12,6,6,1,35,1,NA,NA,4,NA
"13399",388684311489998,188782524020004,51637691020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",3,5,1,1,1,"15",12,8.8,8.8,1,45,1,NA,NA,3,NA
"13400",388684312489998,188782524020004,51637693020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",3,7,1,1,1,"122",11,18.2,18.2,1,61,1,NA,89,2,NA
"13401",388684313489998,188782524020004,51637694020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,1,1,1,1,"15",12,10.1,10.1,1,41,1,NA,NA,3,NA
"13402",388684314489998,188782524020004,51637695020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,2,1,1,1,"814",48,7.9,7.9,2,31,3,NA,NA,4,NA
"13403",388684315489998,188782524020004,51637696020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,3,1,1,1,"814",48,5.9,5.9,2,22,3,NA,NA,4,NA
"13404",388684319489998,188782524020004,51637700020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,7,1,1,1,"814",48,7.6,7.6,2,21,3,NA,NA,4,NA
"13405",388684316489998,188782524020004,51637697020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,4,1,1,1,"814",48,6.6,6.6,2,21,1,NA,NA,5,NA
"13406",388684317489998,188782524020004,51637698020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,5,1,1,1,"814",48,8.1,8.1,2,24,3,NA,NA,4,NA
"13407",388684318489998,188782524020004,51637699020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,6,1,1,1,"814",48,6.5,6.5,2,25,3,NA,NA,4,NA
"13408",388684320489998,188782524020004,51637701020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,8,1,1,2,"814",48,6,6,2,19,2,NA,NA,NA,3
"13409",388684321489998,188782524020004,51637702020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,9,1,1,2,"814",48,6.4,6.4,2,25,3,60,NA,NA,2
"13410",388684324489998,188782524020004,51637703020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,10,1,1,1,"15",12,16.4,16.4,1,53,1,NA,88,3,NA
"13411",388684322489998,188782524020004,51637704020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,11,1,1,1,"814",48,5.6,5.6,2,24,3,NA,NA,5,NA
"13412",388684325489998,188782524020004,51637705020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,12,1,1,2,"814",48,5.5,5.5,2,18,2,NA,NA,NA,3
"13413",388684326489998,188782524020004,51637706020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,13,1,1,1,"814",48,7.9,7.9,2,27,3,NA,NA,5,NA
"13414",388684323489998,188782524020004,51637708020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,15,1,1,2,"814",48,6.5,6.5,2,25,3,60,NA,NA,1
"13415",388684327489998,188782524020004,51637709020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,16,1,1,1,"814",48,6.5,6.5,2,22,3,NA,NA,4,NA
"13416",388684328489998,188782524020004,51637711020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,18,1,1,2,"814",48,13.5,13.5,2,25,2,NA,NA,NA,4
"13417",388684329489998,188782524020004,51637712020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,19,1,1,2,"814",48,5.6,5.6,2,17,2,NA,NA,NA,3
"13418",388684330489998,188782524020004,51637713020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,20,1,1,1,"814",48,7.6,7.6,2,26,1,NA,NA,4,NA
"13419",388684331489998,188782524020004,51637714020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,21,1,1,1,"814",48,6.7,6.7,2,23,3,NA,NA,4,NA
"13420",388684332489998,188782524020004,51637715020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,22,1,1,1,"814",48,5.6,5.6,2,16,3,NA,NA,4,NA
"13421",388684333489998,188782524020004,51637716020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,23,1,1,1,"814",48,8.1,8.1,2,30,1,NA,NA,4,NA
"13422",388684334489998,188782524020004,51637717020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,24,1,1,1,"814",48,6.9,6.9,2,25,1,NA,NA,4,NA
"13423",388684335489998,188782524020004,51637718020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,25,1,1,1,"814",48,5.9,5.9,2,21,1,NA,NA,4,NA
"13424",388684336489998,188782524020004,51637719020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,26,1,1,1,"113",24,8.6,8.6,1,36,1,NA,63,3,NA
"13425",388684337489998,188782524020004,51637720020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,27,1,1,1,"814",48,8.5,8.5,2,26,1,NA,NA,4,NA
"13426",388684338489998,188782524020004,51637721020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,28,1,1,1,"814",48,6,6,2,26,3,NA,NA,4,NA
"13427",388684339489998,188782524020004,51637722020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,29,1,1,1,"814",48,7.1,7.1,2,24,3,NA,NA,4,NA
"13428",388684340489998,188782524020004,51637723020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,30,1,1,1,"814",48,5.4,5.4,2,20,3,NA,NA,5,NA
"13429",388684341489998,188782524020004,51637724020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,31,1,1,2,"814",48,6.6,6.6,2,17,2,NA,NA,NA,3
"13430",388684342489998,188782524020004,51637725020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,32,1,1,1,"814",48,5.5,5.5,2,18,2,NA,NA,5,NA
"13431",388684343489998,188782524020004,51637727020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,34,1,1,1,"814",48,7,7,2,26,3,NA,NA,4,NA
"13432",388684344489998,188782524020004,51637728020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,35,1,1,2,"814",48,5.3,5.3,2,18,3,NA,NA,NA,3
"13433",388684345489998,188782524020004,51637729020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,36,1,1,1,"814",48,6.9,6.9,2,24,1,NA,NA,5,NA
"13434",388684349489998,188782524020004,51637733020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,40,1,1,2,"814",48,NA,5,2,NA,NA,NA,NA,NA,NA
"13435",388684346489998,188782524020004,51637730020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,37,1,1,1,"15",12,22.1,22.1,1,52,1,NA,81,2,NA
"13436",388684347489998,188782524020004,51637731020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,38,1,1,1,"814",48,6.7,6.7,2,25,1,NA,NA,5,NA
"13437",388684348489998,188782524020004,51637732020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,39,1,1,1,"814",48,8,8,2,29,3,NA,NA,4,NA
"13438",388684350489998,188782524020004,51637734020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,41,1,1,1,"15",12,8,8,1,42,1,NA,NA,3,NA
"13439",388684351489998,188782524020004,51637735020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,42,1,1,2,"814",48,6,6,2,22,3,60,NA,NA,2
"13440",388684352489998,188782524020004,51637736020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,43,1,1,1,"814",48,7.8,7.8,2,23,3,NA,NA,4,NA
"13441",388684353489998,188782524020004,51637737020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,44,1,1,2,"814",48,6.7,6.7,2,19,3,60,NA,NA,2
"13442",388684354489998,188782524020004,51637738020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,45,1,1,2,"814",48,5.8,5.8,2,21,3,NA,NA,NA,2
"13443",388684355489998,188782524020004,51637739020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,46,1,1,1,"814",48,7.6,7.6,2,25,3,NA,NA,4,NA
"13444",388684356489998,188782524020004,51637740020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,47,1,1,2,"814",48,6.8,6.8,2,25,3,60,NA,NA,2
"13445",388684357489998,188782524020004,51637741020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,49,1,1,1,"814",48,5,5,2,25,3,NA,NA,4,NA
"13446",388684358489998,188782524020004,51637742020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,50,1,1,1,"814",48,5.1,5.1,2,24,1,NA,NA,4,NA
"13447",388684359489998,188782524020004,51637743020004,2015,"4",35,2,33,81523,"35_2_33_81523","3",4,51,1,1,1,"15",12,6.1,6.1,1,26,1,NA,NA,3,NA
"13448",388684599489998,188782531020004,51637849020004,2015,"4",35,2,33,85958,"35_2_33_85958","3",1,1,1,1,0,"122",11,NA,10.9,1,NA,NA,NA,NA,NA,NA
"13449",388684600489998,188782531020004,51637850020004,2015,"4",35,2,33,85958,"35_2_33_85958","3",1,2,1,1,0,"122",11,NA,14.1,1,NA,NA,NA,NA,NA,NA
"13450",388684601489998,188782531020004,51637851020004,2015,"4",35,2,33,85958,"35_2_33_85958","3",1,3,1,1,0,"106",23,NA,2,2,NA,NA,NA,NA,NA,NA
"13451",388684602489998,188782531020004,51637852020004,2015,"4",35,2,33,85958,"35_2_33_85958","3",2,1,1,1,0,"66",23,NA,10.3,2,NA,NA,NA,NA,NA,NA
"13452",388684603489998,188782531020004,51637853020004,2015,"4",35,2,33,85958,"35_2_33_85958","3",2,2,1,1,0,"202",10,NA,7.7,1,NA,NA,NA,NA,NA,NA
